id,balance,sex,education,marriage,age,default
17607,60000,2,1,2,34,1
17608,50000,2,2,1,40,1
17609,70000,2,3,1,38,1
17610,50000,2,2,2,36,1
17611,350000,2,1,1,42,1
17612,170000,2,2,1,45,1
17613,180000,2,2,1,32,1
17614,220000,2,1,2,30,1
17615,80000,2,3,1,30,2
17616,360000,2,2,1,33,1
17617,500000,2,1,2,31,1
17618,410000,2,1,2,31,1
17619,80000,2,1,1,32,2
17620,180000,2,1,2,33,2
17621,280000,2,1,2,31,1
17622,20000,2,1,2,31,1
17623,30000,2,2,2,31,2
17624,200000,2,1,1,31,1
17625,180000,2,1,2,32,2
17626,140000,2,1,2,33,1
17627,130000,2,2,2,29,1
17628,20000,2,2,1,30,1
17629,120000,2,1,2,29,2
17630,50000,2,2,2,30,1
17631,310000,2,2,1,30,1
17632,420000,2,1,2,30,1
17633,60000,2,2,2,30,1
17634,140000,2,1,1,30,1
17635,80000,2,2,2,30,2
17636,220000,2,2,1,31,1
17637,360000,2,2,1,33,1
17638,290000,2,1,2,29,1
17639,260000,2,1,2,30,1
17640,170000,2,1,2,29,1
17641,200000,2,1,2,34,2
17642,140000,2,2,1,35,1
17643,170000,2,2,2,39,1
17644,220000,2,1,1,45,1
17645,230000,2,1,1,44,2
17646,360000,2,3,2,38,1
17647,340000,2,1,1,36,1
17648,360000,2,1,1,37,2
17649,90000,2,3,2,42,1
17650,130000,2,2,1,47,2
17651,80000,2,2,1,41,2
17652,400000,2,1,1,41,1
17653,240000,2,2,2,43,1
17654,10000,2,2,1,46,2
17655,240000,2,1,1,41,1
17656,130000,2,1,1,40,1
17657,20000,2,3,1,44,1
17658,80000,2,2,1,40,1
17659,250000,2,2,1,39,1
17660,30000,2,2,1,44,1
17661,280000,2,2,1,42,1
17662,290000,2,2,1,49,1
17663,500000,2,3,2,46,1
17664,80000,2,2,1,40,1
17665,120000,2,2,1,47,1
17666,80000,2,2,1,48,1
17667,210000,2,2,2,41,1
17668,100000,2,2,2,30,2
17669,210000,2,1,1,41,1
17670,500000,2,2,1,44,1
17671,230000,2,1,1,39,1
17672,110000,2,2,1,40,1
17673,210000,2,1,1,46,1
17674,320000,2,2,2,35,1
17675,140000,2,2,2,37,1
17676,40000,2,1,1,48,1
17677,280000,2,1,1,35,1
17678,220000,2,1,1,47,1
17679,250000,2,2,1,37,1
17680,70000,2,1,2,34,1
17681,70000,2,1,1,35,1
17682,300000,2,1,1,47,2
17683,50000,2,3,1,40,1
17684,70000,2,1,2,36,1
17685,50000,2,3,1,35,1
17686,250000,2,2,1,35,2
17687,120000,2,2,1,34,1
17688,70000,2,1,1,35,2
17689,440000,2,1,1,40,1
17690,280000,2,1,1,41,1
17691,360000,2,1,1,42,1
17692,150000,2,1,1,43,1
17693,300000,2,3,2,44,2
17694,20000,2,2,1,42,1
17695,380000,2,2,1,38,1
17696,340000,2,2,1,44,1
17697,210000,2,2,2,41,1
17698,60000,2,2,1,41,2
17699,130000,2,1,1,46,1
17700,340000,2,1,1,43,1
17701,170000,2,2,1,49,1
17702,360000,2,2,1,43,1
17703,60000,2,2,1,35,1
17704,360000,2,1,1,37,1
17705,280000,2,2,1,41,1
17706,240000,2,1,1,34,1
17707,120000,2,1,2,34,1
17708,90000,2,1,2,33,1
17709,100000,2,1,1,34,1
17710,410000,2,1,1,34,1
17711,190000,2,1,1,43,1
17712,220000,2,1,1,36,1
17713,90000,2,2,2,44,2
17714,120000,2,1,2,30,1
17715,10000,2,3,2,50,2
17716,500000,2,1,1,50,1
17717,120000,2,2,1,51,1
17718,120000,2,2,1,50,1
17719,220000,2,1,1,51,2
17720,240000,2,2,1,50,1
17721,150000,2,1,2,36,1
17722,500000,2,1,1,50,1
17723,150000,2,1,1,50,1
17724,60000,2,2,1,49,1
17725,30000,2,3,1,50,2
17726,320000,2,2,1,53,1
17727,470000,2,1,1,61,1
17728,440000,2,1,2,51,1
17729,50000,2,2,1,51,1
17730,220000,2,2,1,51,1
17731,360000,2,1,1,54,1
17732,90000,2,3,1,58,1
17733,50000,2,3,2,60,2
17734,50000,2,2,1,56,1
17735,290000,2,3,1,58,1
17736,350000,2,2,1,50,2
17737,110000,2,3,1,52,1
17738,40000,2,2,1,53,2
17739,50000,2,3,1,59,2
17740,110000,2,1,1,55,1
17741,360000,2,3,1,70,1
17742,200000,2,3,2,63,2
17743,140000,2,2,2,53,1
17744,80000,2,2,2,61,2
17745,260000,2,2,1,56,1
17746,340000,2,1,1,56,2
17747,30000,2,2,1,58,2
17748,30000,2,3,1,54,1
17749,440000,2,3,1,50,1
17750,10000,2,3,1,52,1
17751,230000,2,2,1,55,1
17752,50000,2,3,1,61,1
17753,150000,2,2,3,54,1
17754,330000,2,3,1,55,1
17755,370000,2,3,2,50,1
17756,130000,2,3,2,53,1
17757,10000,2,3,1,51,2
17758,360000,2,2,1,54,1
17759,20000,2,3,1,61,2
17760,180000,2,3,2,52,1
17761,80000,2,3,1,62,1
17762,50000,2,2,1,55,2
17763,150000,2,1,2,64,1
17764,30000,2,3,1,56,1
17765,50000,2,3,1,52,1
17766,20000,2,2,3,56,1
17767,130000,2,3,2,55,1
17768,320000,2,3,2,53,1
17769,300000,2,3,1,62,1
17770,330000,2,1,1,53,1
17771,50000,2,2,2,53,1
17772,70000,2,3,2,60,1
17773,70000,2,3,3,58,1
17774,100000,2,3,1,58,1
17775,110000,2,2,1,54,2
17776,100000,2,2,1,58,2
17777,160000,2,3,1,53,1
17778,70000,2,3,2,55,1
17779,60000,2,2,1,59,1
17780,80000,2,2,1,61,1
17781,100000,2,3,1,60,1
17782,230000,2,1,1,66,2
17783,60000,2,3,3,64,1
17784,160000,2,2,1,58,1
17785,30000,2,2,1,55,2
17786,310000,2,1,1,62,1
17787,60000,1,2,1,46,1
17788,50000,1,2,1,64,1
17789,140000,1,3,1,58,1
17790,20000,1,2,2,27,1
17791,10000,1,2,2,38,1
17792,80000,1,2,2,29,1
17793,50000,1,3,2,24,1
17794,160000,2,2,1,51,2
17795,500000,2,1,2,51,1
17796,470000,2,2,1,54,1
17797,210000,2,1,1,54,1
17798,50000,1,3,2,23,2
17799,30000,1,1,2,24,2
17800,50000,1,1,2,23,1
17801,80000,1,1,2,24,1
17802,30000,1,2,1,23,2
17803,80000,1,5,2,24,1
17804,150000,1,1,2,28,1
17805,170000,1,2,2,27,1
17806,220000,1,2,2,30,1
17807,30000,1,2,2,35,2
17808,100000,1,2,2,23,1
17809,10000,1,2,2,24,2
17810,140000,1,2,2,24,2
17811,50000,1,2,2,24,1
17812,20000,1,2,2,22,1
17813,10000,1,2,2,22,2
17814,50000,1,2,2,24,1
17815,10000,1,3,2,22,1
17816,30000,1,2,2,23,1
17817,50000,1,2,2,23,1
17818,100000,1,2,2,24,2
17819,20000,1,3,2,24,1
17820,20000,1,2,2,25,1
17821,100000,1,2,2,25,1
17822,50000,1,2,2,25,2
17823,100000,1,1,2,24,1
17824,30000,1,3,2,25,2
17825,50000,1,2,1,25,2
17826,50000,1,2,2,25,2
17827,50000,1,1,2,25,1
17828,50000,1,5,2,23,1
17829,50000,1,1,2,25,1
17830,50000,1,2,2,25,1
17831,380000,1,2,2,26,1
17832,50000,1,1,2,24,2
17833,30000,1,2,2,24,1
17834,150000,1,2,1,25,1
17835,180000,1,2,2,25,1
17836,80000,1,3,2,26,2
17837,110000,1,2,2,24,2
17838,30000,1,3,2,25,1
17839,110000,1,2,2,25,2
17840,280000,1,2,2,26,1
17841,10000,1,2,2,23,2
17842,10000,1,2,2,23,1
17843,20000,1,2,2,24,1
17844,170000,1,2,2,26,1
17845,20000,1,3,2,26,2
17846,130000,1,2,2,22,1
17847,200000,1,1,2,26,2
17848,250000,1,2,2,26,1
17849,80000,1,2,2,27,1
17850,180000,1,1,2,27,1
17851,120000,1,2,2,28,1
17852,20000,1,2,2,26,1
17853,150000,1,1,2,26,1
17854,190000,1,2,2,26,1
17855,210000,1,1,2,27,1
17856,180000,1,2,2,27,1
17857,50000,1,2,2,28,1
17858,140000,1,1,2,25,1
17859,80000,1,2,2,26,1
17860,80000,1,2,2,27,2
17861,80000,1,2,2,25,1
17862,20000,1,2,2,28,1
17863,10000,1,2,1,26,2
17864,30000,1,2,2,26,2
17865,240000,1,1,2,27,1
17866,50000,1,2,2,28,1
17867,90000,1,2,2,26,2
17868,60000,1,1,2,28,1
17869,100000,1,2,2,28,2
17870,120000,1,1,2,28,1
17871,10000,1,2,1,28,1
17872,70000,1,2,2,28,2
17873,60000,1,1,2,28,1
17874,130000,1,1,2,29,1
17875,30000,1,3,1,30,2
17876,360000,1,1,2,30,1
17877,80000,1,2,2,30,1
17878,20000,1,2,2,27,1
17879,50000,1,2,2,28,1
17880,80000,1,3,2,27,2
17881,150000,1,1,1,27,1
17882,60000,1,2,2,27,1
17883,220000,1,2,2,28,1
17884,10000,1,3,2,23,1
17885,50000,1,2,2,26,1
17886,50000,1,1,2,26,1
17887,220000,1,1,2,28,1
17888,450000,1,1,2,29,1
17889,240000,1,2,1,33,1
17890,500000,1,2,2,29,1
17891,170000,1,1,2,28,1
17892,100000,1,2,2,29,2
17893,60000,1,1,2,29,1
17894,200000,1,1,2,30,1
17895,200000,1,2,2,27,2
17896,20000,1,1,2,28,1
17897,40000,1,2,2,27,2
17898,110000,1,1,2,27,1
17899,10000,1,2,1,27,1
17900,100000,1,2,2,28,1
17901,50000,1,2,2,28,1
17902,30000,1,3,2,28,1
17903,30000,1,2,2,28,1
17904,50000,1,2,1,29,1
17905,20000,1,3,2,29,2
17906,50000,1,2,2,30,1
17907,60000,1,2,2,28,2
17908,50000,1,2,2,32,2
17909,130000,1,3,1,34,2
17910,20000,1,2,2,25,2
17911,100000,1,2,2,28,2
17912,20000,1,2,1,38,2
17913,150000,1,3,2,44,1
17914,70000,1,1,2,33,1
17915,250000,1,1,1,40,1
17916,50000,1,3,1,32,2
17917,90000,1,2,1,34,2
17918,90000,1,2,2,32,1
17919,120000,1,1,2,33,2
17920,240000,1,2,2,25,1
17921,50000,1,2,2,25,2
17922,100000,1,2,1,29,2
17923,390000,1,3,1,49,1
17924,50000,1,3,1,36,2
17925,40000,1,2,1,44,2
17926,190000,1,2,1,38,1
17927,10000,1,2,1,40,2
17928,10000,1,2,1,44,1
17929,180000,1,1,2,30,1
17930,230000,1,2,2,31,1
17931,20000,1,2,2,31,1
17932,230000,1,2,2,32,2
17933,200000,1,1,2,32,1
17934,470000,1,1,2,34,1
17935,150000,1,1,3,45,1
17936,70000,1,3,1,37,1
17937,50000,1,2,2,37,1
17938,80000,1,1,2,35,1
17939,330000,1,1,1,40,1
17940,140000,1,2,2,33,1
17941,70000,1,2,2,44,2
17942,280000,1,2,2,32,1
17943,150000,1,3,2,30,1
17944,80000,1,2,1,35,1
17945,120000,1,1,1,42,2
17946,50000,1,2,1,45,1
17947,230000,1,2,1,43,1
17948,160000,1,2,2,36,1
17949,50000,1,3,2,37,1
17950,100000,1,3,1,49,1
17951,200000,1,2,1,43,2
17952,170000,1,2,1,36,1
17953,50000,1,2,1,43,1
17954,200000,1,3,1,46,1
17955,200000,1,2,1,39,1
17956,50000,1,3,2,41,1
17957,50000,1,3,2,45,1
17958,300000,1,2,1,39,1
17959,130000,1,2,2,32,1
17960,80000,1,1,2,33,2
17961,120000,1,1,2,34,1
17962,140000,1,1,2,32,2
17963,220000,1,1,2,48,1
17964,70000,1,2,2,32,2
17965,20000,1,3,2,45,1
17966,200000,1,1,1,49,1
17967,20000,1,2,1,31,2
17968,510000,1,1,2,32,1
17969,450000,1,1,2,34,1
17970,50000,1,2,1,34,1
17971,120000,1,2,3,48,1
17972,50000,1,3,1,45,2
17973,280000,1,2,2,31,1
17974,30000,1,1,2,33,2
17975,20000,1,2,1,35,1
17976,80000,1,2,1,42,1
17977,120000,1,2,1,45,1
17978,370000,1,2,1,38,1
17979,50000,1,2,2,45,1
17980,20000,1,3,2,39,1
17981,160000,1,2,1,36,1
17982,170000,1,3,2,44,1
17983,100000,1,2,2,36,1
17984,210000,1,1,1,42,1
17985,100000,1,3,2,32,1
17986,230000,1,1,1,33,2
17987,240000,1,1,1,38,1
17988,240000,1,3,2,36,1
17989,50000,1,2,3,48,2
17990,80000,1,2,1,46,1
17991,50000,1,3,2,41,1
17992,50000,1,2,1,36,1
17993,440000,1,1,2,37,1
17994,220000,1,3,2,42,1
17995,70000,1,1,2,30,1
17996,240000,1,1,2,32,1
17997,360000,1,3,2,42,1
17998,360000,1,1,2,32,1
17999,80000,1,1,2,33,1
18000,30000,1,2,2,36,2
18001,160000,1,2,2,37,2
18002,150000,1,2,2,39,2
18003,100000,1,2,2,30,1
18004,70000,1,2,2,33,1
18005,300000,1,2,2,35,1
18006,90000,1,2,1,39,2
18007,800000,1,1,2,46,1
18008,360000,1,2,2,40,1
18009,90000,1,2,1,41,2
18010,300000,1,3,2,43,2
18011,30000,1,3,1,46,2
18012,50000,1,2,2,37,1
18013,110000,1,2,1,30,2
18014,80000,1,1,2,37,1
18015,140000,1,2,1,31,1
18016,50000,1,2,1,44,1
18017,20000,1,3,2,40,1
18018,50000,1,3,2,46,1
18019,50000,1,1,2,34,1
18020,130000,1,2,1,48,2
18021,90000,1,2,1,45,1
18022,30000,1,3,1,44,1
18023,50000,1,2,1,49,2
18024,170000,1,1,1,39,1
18025,290000,1,1,2,31,2
18026,20000,1,3,1,47,1
18027,180000,1,1,2,38,2
18028,360000,1,1,1,35,1
18029,20000,1,3,2,31,1
18030,140000,1,2,2,33,1
18031,90000,1,2,1,34,1
18032,120000,1,2,1,40,1
18033,160000,1,1,1,31,1
18034,280000,1,2,1,32,2
18035,500000,1,1,1,46,1
18036,100000,1,2,2,38,2
18037,160000,1,3,2,31,1
18038,20000,1,2,1,42,1
18039,400000,1,1,2,39,1
18040,30000,1,2,1,45,1
18041,50000,1,3,1,47,1
18042,70000,1,2,2,40,1
18043,110000,1,2,1,42,1
18044,50000,1,2,2,44,1
18045,170000,1,2,1,40,1
18046,30000,1,1,1,33,1
18047,50000,1,3,1,29,1
18048,50000,1,2,2,30,2
18049,90000,1,3,1,44,2
18050,110000,1,2,1,40,1
18051,240000,1,2,2,46,1
18052,360000,1,3,1,42,1
18053,290000,1,2,2,45,1
18054,180000,1,1,1,39,1
18055,180000,1,2,1,43,1
18056,50000,1,2,2,43,1
18057,500000,1,1,2,47,1
18058,50000,1,2,1,35,2
18059,50000,1,3,1,37,1
18060,400000,1,1,2,32,1
18061,240000,1,2,1,34,1
18062,150000,1,2,1,31,1
18063,50000,1,3,2,31,2
18064,150000,1,1,1,34,1
18065,50000,1,3,1,41,2
18066,360000,1,1,2,40,1
18067,100000,1,1,1,38,2
18068,30000,1,2,2,44,1
18069,260000,1,1,2,36,1
18070,140000,1,2,1,29,1
18071,30000,1,3,1,48,1
18072,60000,1,2,2,36,2
18073,10000,1,2,2,29,1
18074,110000,1,3,2,34,2
18075,40000,1,1,2,34,2
18076,50000,1,3,1,47,2
18077,50000,1,2,2,40,1
18078,350000,1,2,2,32,2
18079,450000,1,1,2,34,1
18080,50000,1,2,2,42,1
18081,170000,1,3,1,39,1
18082,100000,1,2,1,41,1
18083,140000,1,1,1,36,1
18084,250000,1,1,2,29,1
18085,130000,1,1,2,29,1
18086,130000,1,2,2,33,1
18087,360000,1,3,1,36,2
18088,270000,1,2,1,39,1
18089,140000,1,2,1,40,1
18090,150000,1,2,2,32,1
18091,200000,1,1,2,33,1
18092,280000,1,1,1,34,1
18093,80000,1,3,2,35,2
18094,240000,1,3,2,40,1
18095,20000,1,1,2,42,2
18096,300000,1,1,1,38,1
18097,250000,1,1,2,41,2
18098,50000,1,1,2,49,2
18099,50000,1,3,1,41,1
18100,30000,1,2,2,39,2
18101,240000,1,1,1,38,2
18102,200000,1,2,1,40,2
18103,50000,1,1,2,39,1
18104,210000,1,1,2,38,1
18105,280000,1,1,1,42,1
18106,200000,1,3,2,33,1
18107,300000,1,2,1,41,1
18108,420000,1,1,2,36,1
18109,350000,1,1,2,34,1
18110,120000,1,3,1,43,2
18111,110000,1,2,1,48,2
18112,20000,1,1,2,31,1
18113,100000,1,1,2,32,1
18114,240000,1,1,1,36,2
18115,130000,1,5,2,37,1
18116,170000,1,1,2,48,1
18117,60000,1,2,1,42,2
18118,200000,1,3,1,42,1
18119,210000,1,2,1,48,1
18120,100000,1,2,2,35,1
18121,380000,1,1,1,37,1
18122,240000,1,1,2,38,1
18123,150000,1,2,2,33,1
18124,60000,1,2,2,35,1
18125,350000,1,2,1,37,1
18126,300000,1,1,1,33,1
18127,160000,1,3,1,42,1
18128,130000,1,1,2,37,1
18129,50000,1,3,2,38,1
18130,270000,1,2,1,40,2
18131,90000,1,1,2,36,1
18132,240000,1,1,1,37,1
18133,450000,1,1,1,45,1
18134,280000,1,1,2,36,2
18135,270000,1,1,1,38,1
18136,10000,1,3,2,46,2
18137,50000,1,1,3,37,1
18138,100000,1,1,1,33,1
18139,190000,1,1,2,32,2
18140,240000,1,1,2,33,1
18141,220000,1,1,1,33,1
18142,500000,1,1,1,42,1
18143,300000,1,1,2,32,2
18144,500000,1,1,2,30,1
18145,200000,1,1,2,30,1
18146,260000,1,2,2,31,1
18147,160000,1,3,2,31,1
18148,340000,1,1,2,31,1
18149,500000,1,1,2,32,1
18150,310000,1,1,1,32,1
18151,360000,1,2,1,30,1
18152,110000,1,1,1,36,2
18153,390000,1,1,1,36,1
18154,140000,1,1,2,31,1
18155,30000,1,3,2,32,1
18156,200000,1,1,2,33,1
18157,110000,1,1,2,40,1
18158,20000,1,1,1,35,2
18159,210000,1,2,1,41,2
18160,380000,1,2,1,42,1
18161,70000,1,1,1,42,1
18162,20000,1,2,2,32,1
18163,260000,1,1,2,32,1
18164,200000,1,1,1,46,1
18165,190000,1,2,2,36,2
18166,50000,1,2,2,42,1
18167,20000,1,2,2,35,1
18168,400000,1,1,1,49,1
18169,280000,1,2,1,49,1
18170,60000,1,3,1,38,2
18171,250000,1,1,1,47,1
18172,400000,1,1,2,41,1
18173,180000,1,2,1,46,1
18174,50000,1,2,1,45,1
18175,220000,1,2,2,39,1
18176,50000,1,2,1,35,1
18177,20000,1,3,2,61,1
18178,100000,1,2,1,44,1
18179,500000,1,1,1,44,1
18180,120000,1,2,2,38,1
18181,360000,1,1,1,37,1
18182,440000,1,2,1,48,1
18183,240000,1,2,2,30,1
18184,200000,1,1,1,45,1
18185,50000,1,2,1,46,1
18186,260000,1,2,1,44,2
18187,300000,1,2,1,35,2
18188,130000,1,2,1,37,1
18189,50000,1,2,2,48,2
18190,20000,1,3,2,36,1
18191,20000,1,1,1,36,1
18192,50000,1,3,1,45,1
18193,70000,1,2,2,39,2
18194,70000,1,2,1,45,1
18195,450000,1,3,2,38,1
18196,70000,1,2,1,40,1
18197,120000,1,2,2,45,1
18198,80000,1,2,2,33,1
18199,20000,1,2,2,40,2
18200,230000,1,2,1,42,1
18201,480000,1,1,2,49,1
18202,490000,1,1,1,42,1
18203,310000,1,2,1,42,1
18204,100000,1,1,2,33,1
18205,260000,1,1,2,39,1
18206,360000,1,1,1,43,1
18207,500000,1,1,2,48,1
18208,160000,1,1,2,34,1
18209,360000,1,3,2,34,1
18210,320000,1,2,1,36,1
18211,210000,1,2,1,42,1
18212,140000,1,1,1,41,1
18213,20000,1,2,2,39,2
18214,300000,1,1,3,50,2
18215,130000,1,2,1,50,1
18216,200000,1,3,1,50,1
18217,120000,1,2,2,51,2
18218,50000,1,2,3,52,1
18219,180000,1,1,1,51,1
18220,230000,1,1,1,53,2
18221,10000,1,3,1,50,1
18222,20000,1,2,1,49,2
18223,200000,1,2,2,48,1
18224,360000,1,2,1,49,1
18225,210000,1,2,1,53,1
18226,80000,1,2,1,53,2
18227,60000,1,2,2,51,1
18228,100000,1,3,1,56,1
18229,20000,1,3,1,62,1
18230,50000,1,2,1,54,2
18231,300000,1,3,1,56,1
18232,140000,1,3,1,50,1
18233,120000,1,3,1,59,1
18234,400000,1,3,1,57,1
18235,50000,1,3,2,58,1
18236,90000,1,1,1,56,1
18237,60000,1,2,1,57,1
18238,260000,1,1,1,51,1
18239,80000,1,3,1,52,1
18240,160000,1,2,1,55,1
18241,10000,1,3,2,51,1
18242,190000,1,2,1,50,2
18243,160000,1,1,1,51,1
18244,20000,1,3,2,49,1
18245,300000,1,3,1,57,1
18246,440000,1,1,1,79,1
18247,50000,1,3,1,54,1
18248,350000,1,1,1,50,1
18249,60000,1,3,1,50,1
18250,50000,1,2,1,47,2
18251,30000,1,2,2,52,2
18252,150000,1,1,2,52,1
18253,100000,1,1,1,60,2
18254,350000,1,1,1,55,1
18255,80000,1,2,1,52,1
18256,80000,1,3,1,55,1
18257,10000,1,3,1,54,2
18258,210000,1,2,1,66,2
18259,500000,1,1,1,62,1
18260,20000,1,2,1,61,2
18261,330000,1,1,2,54,1
18262,250000,1,1,1,58,1
18263,420000,1,1,1,54,1
18264,90000,1,2,1,53,2
18265,180000,1,3,2,52,1
18266,50000,1,3,1,51,1
18267,200000,1,2,1,53,2
18268,100000,1,1,1,63,1
18269,150000,1,1,1,55,1
18270,360000,1,1,1,62,1
18271,50000,1,2,2,57,1
18272,30000,1,2,3,58,1
18273,330000,1,3,1,56,1
18274,70000,1,2,3,47,2
18275,420000,1,1,1,51,1
18276,130000,1,1,1,51,1
18277,200000,1,2,1,55,1
18278,180000,1,3,1,58,2
18279,170000,1,2,1,59,2
18280,190000,1,1,1,54,1
18281,200000,1,1,1,54,1
18282,30000,1,3,1,54,2
18283,460000,1,2,1,55,1
18284,190000,1,1,1,54,1
18285,10000,1,2,2,54,1
18286,90000,1,2,1,57,1
18287,440000,1,1,1,54,1
18288,480000,1,2,1,58,1
18289,360000,1,3,1,56,1
18290,500000,1,1,1,69,1
18291,30000,2,3,1,28,1
18292,80000,2,3,1,33,2
18293,200000,1,2,1,66,2
18294,350000,1,1,1,57,1
18295,150000,1,2,1,55,1
18296,360000,1,3,2,54,2
18297,20000,2,3,1,31,2
18298,310000,2,2,1,47,1
18299,200000,2,1,2,31,1
18300,210000,2,3,1,40,1
18301,30000,2,3,1,47,1
18302,110000,2,1,2,31,1
18303,50000,2,3,2,27,1
18304,50000,2,1,2,26,2
18305,50000,2,2,1,33,1
18306,20000,2,1,2,23,1
18307,230000,2,3,0,30,1
18308,80000,2,2,2,32,1
18309,150000,2,2,1,53,1
18310,240000,2,2,1,28,1
18311,450000,2,1,1,36,1
18312,180000,2,2,2,24,2
18313,30000,2,2,2,22,1
18314,50000,2,2,1,22,2
18315,20000,2,2,1,31,1
18316,150000,2,2,2,25,1
18317,20000,2,2,1,29,2
18318,40000,2,2,1,25,2
18319,180000,2,2,1,30,1
18320,80000,2,2,2,29,1
18321,50000,2,2,2,24,1
18322,480000,2,1,2,32,1
18323,20000,2,1,2,23,1
18324,150000,2,1,2,24,1
18325,20000,2,2,2,22,1
18326,360000,2,1,2,29,1
18327,200000,2,1,2,33,2
18328,20000,2,1,2,28,1
18329,50000,2,2,2,23,1
18330,70000,2,2,2,23,2
18331,120000,2,2,2,23,1
18332,50000,2,3,1,46,1
18333,310000,2,1,1,36,1
18334,60000,2,2,2,24,1
18335,20000,2,1,2,22,1
18336,20000,2,2,2,22,2
18337,50000,2,1,2,22,2
18338,80000,2,2,2,22,1
18339,20000,2,2,2,22,1
18340,20000,2,6,2,22,2
18341,10000,2,1,1,23,1
18342,20000,2,2,1,21,1
18343,20000,2,2,2,21,1
18344,30000,2,2,2,22,1
18345,20000,2,1,2,21,1
18346,20000,2,1,2,22,1
18347,20000,2,2,2,22,1
18348,50000,2,2,2,22,1
18349,50000,2,1,2,23,1
18350,50000,2,3,2,23,2
18351,20000,2,2,2,22,2
18352,20000,2,2,2,22,2
18353,80000,2,1,2,23,1
18354,80000,2,2,2,23,1
18355,130000,2,2,2,23,1
18356,200000,2,1,2,24,1
18357,50000,2,1,2,24,1
18358,20000,2,1,2,22,1
18359,20000,2,2,2,22,2
18360,50000,2,2,2,22,2
18361,60000,2,2,2,23,1
18362,130000,2,2,2,22,1
18363,80000,2,2,2,22,2
18364,170000,2,2,2,34,1
18365,90000,2,1,2,23,1
18366,20000,2,2,1,23,1
18367,20000,2,1,2,23,1
18368,80000,2,2,2,23,1
18369,30000,2,2,2,22,2
18370,30000,2,1,2,22,1
18371,30000,2,3,1,23,2
18372,150000,2,2,2,23,1
18373,50000,2,1,2,23,2
18374,80000,2,2,2,23,1
18375,30000,2,1,2,23,2
18376,60000,2,1,2,23,2
18377,100000,2,2,2,23,1
18378,140000,2,1,2,23,1
18379,140000,2,1,2,23,1
18380,70000,2,5,1,23,1
18381,70000,2,2,2,22,1
18382,30000,2,2,1,28,2
18383,50000,2,3,2,22,2
18384,50000,2,2,2,22,2
18385,30000,2,3,1,22,1
18386,30000,2,3,2,23,2
18387,30000,2,1,2,24,1
18388,20000,2,1,2,25,1
18389,60000,2,4,2,23,1
18390,200000,2,1,2,23,1
18391,80000,2,1,2,23,2
18392,170000,2,1,2,23,1
18393,230000,2,2,2,24,2
18394,90000,2,1,2,24,2
18395,290000,2,2,2,24,2
18396,60000,2,2,2,24,1
18397,20000,2,1,2,24,2
18398,50000,2,2,1,23,1
18399,210000,2,2,2,23,1
18400,290000,2,2,2,29,1
18401,90000,2,2,2,23,1
18402,50000,2,2,2,23,1
18403,50000,2,2,2,23,1
18404,20000,2,3,2,24,1
18405,360000,2,2,2,23,1
18406,230000,2,1,2,23,1
18407,30000,2,1,2,24,1
18408,30000,2,1,2,23,1
18409,70000,2,2,2,23,1
18410,20000,2,2,2,25,2
18411,80000,2,2,2,25,1
18412,80000,2,2,2,24,1
18413,50000,2,2,2,25,1
18414,30000,2,5,2,22,1
18415,30000,2,1,2,22,1
18416,70000,2,2,2,22,1
18417,30000,2,2,2,24,1
18418,110000,2,2,1,24,1
18419,160000,2,2,2,24,1
18420,30000,2,2,2,22,2
18421,40000,2,2,2,24,2
18422,160000,2,2,2,25,2
18423,50000,2,2,2,23,2
18424,160000,2,1,2,23,2
18425,30000,2,2,2,22,1
18426,70000,2,2,2,23,1
18427,150000,2,2,1,24,1
18428,50000,2,2,1,24,1
18429,80000,2,1,1,24,1
18430,50000,2,2,2,24,2
18431,50000,2,2,2,24,1
18432,30000,2,3,1,25,1
18433,250000,2,3,1,27,1
18434,70000,2,1,1,23,1
18435,150000,2,2,2,23,1
18436,320000,2,1,2,25,1
18437,80000,2,5,2,25,1
18438,30000,2,3,2,26,2
18439,50000,2,1,2,23,1
18440,30000,2,3,2,23,1
18441,20000,2,2,2,23,1
18442,200000,2,2,1,25,2
18443,20000,2,2,2,22,2
18444,100000,2,2,2,24,2
18445,20000,2,1,2,26,2
18446,130000,2,2,2,24,1
18447,50000,2,5,2,24,1
18448,200000,2,5,1,25,2
18449,20000,2,2,1,25,2
18450,20000,2,2,1,26,1
18451,100000,2,1,2,26,1
18452,170000,2,2,2,24,1
18453,80000,2,1,2,22,1
18454,130000,2,1,2,26,2
18455,50000,2,3,1,26,2
18456,280000,2,2,2,26,1
18457,130000,2,2,2,27,1
18458,150000,2,2,1,27,1
18459,130000,2,1,2,23,1
18460,30000,2,2,2,23,1
18461,50000,2,1,2,23,1
18462,120000,2,2,2,24,1
18463,30000,2,2,2,24,1
18464,80000,2,2,2,25,1
18465,80000,2,1,2,23,1
18466,20000,2,1,2,23,2
18467,80000,2,3,1,23,1
18468,30000,2,2,1,27,1
18469,120000,2,1,2,26,1
18470,110000,2,1,2,26,1
18471,70000,2,1,2,25,1
18472,300000,2,1,2,25,1
18473,160000,2,2,2,25,1
18474,150000,2,2,2,25,1
18475,210000,2,2,1,47,2
18476,20000,2,2,2,26,1
18477,240000,2,2,2,26,1
18478,60000,2,2,2,25,1
18479,20000,2,2,2,25,1
